###############################################################
## Evolution started on Tue May 29 23:06:19 2018
###############################################################
0 	 0.1723648577 	 0.0091262413 	 0.0000000000
1 	 0.2225766470 	 0.0565010900 	 0.0000000000
2 	 0.2358297839 	 0.0678641061 	 0.0000000000
3 	 0.2358297839 	 0.0775005157 	 0.0000000000
4 	 0.2358297839 	 0.0910274364 	 0.0000000000
5 	 0.2358297839 	 0.0951501106 	 0.0000000000
6 	 0.2493297356 	 0.0977340506 	 0.0000000000
7 	 0.2493297356 	 0.1074279262 	 0.0000000000
8 	 0.2738864494 	 0.1111901985 	 0.0000000000
9 	 0.2738864494 	 0.1138385022 	 0.0000000000
10 	 0.2952007200 	 0.1090969184 	 0.0000000000
11 	 0.2952007200 	 0.1267471602 	 0.0000000000
12 	 0.2952007200 	 0.1446273306 	 0.0000000000
13 	 0.2952007200 	 0.1411340236 	 0.0000000000
14 	 0.2954423516 	 0.1455748638 	 0.0000000000
15 	 0.2970352690 	 0.1578845585 	 0.0000000000
16 	 0.2988459665 	 0.1739667235 	 0.0000000000
17 	 0.2988459665 	 0.1588585743 	 0.0000000000
18 	 0.3000823269 	 0.1462517304 	 0.0000000000
19 	 0.3000823269 	 0.1519574561 	 0.0000000000
20 	 0.3086160002 	 0.1494793200 	 0.0000000000
21 	 0.3106721372 	 0.1617228363 	 0.0000000000
22 	 0.3106721372 	 0.1548995545 	 0.0000000000
23 	 0.3106721372 	 0.1501368174 	 0.0000000000
24 	 0.3106721372 	 0.1554160657 	 0.0000000000
25 	 0.3115198019 	 0.1618781956 	 0.0000000000
26 	 0.3128633330 	 0.1613153088 	 0.0000000000
27 	 0.3128633330 	 0.1612241400 	 0.0000000000
28 	 0.3128633330 	 0.1583295275 	 0.0000000000
29 	 0.3128633330 	 0.1559506465 	 0.0000000000
30 	 0.3135725160 	 0.1634967325 	 0.0000000000
31 	 0.3137732340 	 0.1679844119 	 0.0000000000
32 	 0.3137732340 	 0.1741196631 	 0.0000000000
33 	 0.3137732340 	 0.1757531752 	 0.0000000000
34 	 0.3144034709 	 0.1719264061 	 0.0000000000
35 	 0.3144034709 	 0.1715077679 	 0.0000000000
36 	 0.3144034709 	 0.1711124530 	 0.0000000000
37 	 0.3144034709 	 0.1646705579 	 0.0000000000
38 	 0.3144034709 	 0.1775282926 	 0.0000000000
39 	 0.3144034709 	 0.1882458930 	 0.0000000000
40 	 0.3144034709 	 0.1734481452 	 0.0000000000
41 	 0.3144184647 	 0.1732225660 	 0.0000000000
42 	 0.3144184647 	 0.1748199529 	 0.0000000000
43 	 0.3144184647 	 0.1724606192 	 0.0000000000
44 	 0.3144184647 	 0.1891402691 	 0.0000000000
45 	 0.3144184647 	 0.1759001836 	 0.0000000000
46 	 0.3144184647 	 0.1740560461 	 0.0000000000
47 	 0.3144184647 	 0.1664714509 	 0.0000000000
48 	 0.3144184647 	 0.1894796453 	 0.0000000000
49 	 0.3144184647 	 0.1881042474 	 0.0000000000
50 	 0.3144184647 	 0.1804743980 	 0.0000000000
51 	 0.3144184647 	 0.1843698425 	 0.0000000000
52 	 0.3144184647 	 0.1853399046 	 0.0000000000
53 	 0.3144184647 	 0.1740663657 	 0.0000000000
54 	 0.3144184647 	 0.1812460219 	 0.0000000000
55 	 0.3144184647 	 0.1763220103 	 0.0000000000
56 	 0.3144414181 	 0.1939822340 	 0.0000000000
57 	 0.3144414181 	 0.1761155870 	 0.0000000000
58 	 0.3144414181 	 0.1761667750 	 0.0000000000
59 	 0.3144414181 	 0.1685528587 	 0.0000000000
60 	 0.3144414181 	 0.1728359694 	 0.0000000000
61 	 0.3144414181 	 0.1817117957 	 0.0000000000
62 	 0.3144420935 	 0.1721595012 	 0.0000000000
63 	 0.3144420935 	 0.1733319112 	 0.0000000000
64 	 0.3144420935 	 0.1840078374 	 0.0000000000
65 	 0.3144420935 	 0.1827577979 	 0.0000000000
66 	 0.3144420935 	 0.1562756013 	 0.0000000000
67 	 0.3166419728 	 0.1766291347 	 0.0000000000
68 	 0.3167418139 	 0.1792825579 	 0.0000000000
69 	 0.3167418139 	 0.1778633246 	 0.0000000000
70 	 0.3167418139 	 0.1693350179 	 0.0000000000
71 	 0.3167418139 	 0.1721960455 	 0.0000000000
72 	 0.3167418139 	 0.1869021595 	 0.0000000000
73 	 0.3167418139 	 0.1832127233 	 0.0000000000
74 	 0.3167418139 	 0.1891431732 	 0.0000000000
75 	 0.3167418139 	 0.1876591807 	 0.0000000000
76 	 0.3167418139 	 0.1962093494 	 0.0000000000
77 	 0.3167418139 	 0.1887723838 	 0.0000000000
