###############################################################
## Evolution started on Wed May 23 19:38:09 2018
###############################################################
0 	 0.6819217876 	 0.0246616538 	 0.0000000000
1 	 0.7115792867 	 0.3993866347 	 0.0000000000
2 	 0.7241467367 	 0.5457209341 	 0.0000000000
3 	 0.7241467367 	 0.6091900061 	 0.0000000000
4 	 0.7365976208 	 0.6612121975 	 0.0000247997
5 	 0.7365976208 	 0.6801048534 	 0.3567177984
6 	 0.7365976208 	 0.6635473276 	 0.0000000000
7 	 0.7365976208 	 0.6677694273 	 0.0000000000
8 	 0.7381800565 	 0.6618778711 	 0.0000000000
9 	 0.7381800565 	 0.6758172569 	 0.0000000000
10 	 0.7381800565 	 0.6747418839 	 0.0000000000
11 	 0.7381800565 	 0.6538231443 	 0.0000000000
12 	 0.7381800565 	 0.6651454931 	 0.0000000000
13 	 0.7381800565 	 0.6765753878 	 0.0000000000
14 	 0.7381800565 	 0.6528059781 	 0.0000000000
15 	 0.7381800565 	 0.6634295062 	 0.0000000000
16 	 0.7381800565 	 0.6758403017 	 0.0000000000
17 	 0.7417651173 	 0.6851264144 	 0.0000015246
18 	 0.7417651173 	 0.6808313683 	 0.0000000000
19 	 0.7417651173 	 0.6717970640 	 0.0000000000
20 	 0.7417651173 	 0.6823518143 	 0.0006235459
21 	 0.7417651173 	 0.6782661841 	 0.0000000000
22 	 0.7417651173 	 0.6925582680 	 0.0050380997
23 	 0.7417651173 	 0.6780107734 	 0.0000000000
24 	 0.7417651173 	 0.6759826739 	 0.0000000000
25 	 0.7417651173 	 0.6931071099 	 0.0000000000
26 	 0.7417651173 	 0.6896657588 	 0.0000000000
27 	 0.7459598647 	 0.7138085762 	 0.6111519464
28 	 0.7459598647 	 0.6963983923 	 0.0000000000
29 	 0.7459598647 	 0.6791945410 	 0.0000000000
30 	 0.7459598647 	 0.6974989703 	 0.0062131659
31 	 0.7517356104 	 0.7005449571 	 0.0000000000
32 	 0.7549691981 	 0.6884003687 	 0.0000000000
33 	 0.7549691981 	 0.6916255611 	 0.0000000000
34 	 0.7549691981 	 0.7170083815 	 0.5575994042
35 	 0.7549691981 	 0.6960301043 	 0.0000000000
36 	 0.7549691981 	 0.6922987325 	 0.0000000000
37 	 0.7549691981 	 0.6912010107 	 0.0000000000
38 	 0.7549691981 	 0.6971909528 	 0.0000000000
39 	 0.7549691981 	 0.6705309830 	 0.0000000000
40 	 0.7549691981 	 0.6940423559 	 0.0000000000
41 	 0.7549691981 	 0.6712301182 	 0.0000000000
42 	 0.7549691981 	 0.6726247817 	 0.0000000000
43 	 0.7549691981 	 0.6869425003 	 0.0000000000
44 	 0.7621871707 	 0.6851864453 	 0.0000000000
45 	 0.7621871707 	 0.6889273920 	 0.0000000000
46 	 0.7621871707 	 0.6556234521 	 0.0000000000
47 	 0.7621871707 	 0.6882136346 	 0.0000000000
48 	 0.7621871707 	 0.6768976209 	 0.0000000000
49 	 0.7621871707 	 0.6769643863 	 0.0000000000
50 	 0.7621871707 	 0.6858579472 	 0.0000000000
51 	 0.7621871707 	 0.6918966416 	 0.0000000000
52 	 0.7621871707 	 0.6911845092 	 0.0000000000
53 	 0.7621871707 	 0.6952165257 	 0.0000000000
54 	 0.7621871707 	 0.6780996877 	 0.0000000000
55 	 0.7621871707 	 0.6993609817 	 0.0000000000
56 	 0.7621871707 	 0.6993681687 	 0.0000000000
57 	 0.7621871707 	 0.6981381132 	 0.0000000000
58 	 0.7621871707 	 0.6947083103 	 0.0000000000
59 	 0.7621871707 	 0.7009618971 	 0.0000000000
60 	 0.7639098407 	 0.6783652087 	 0.0000000000
61 	 0.7639098407 	 0.6649101307 	 0.0000000000
62 	 0.7639098407 	 0.6829780919 	 0.0000000000
63 	 0.7639098407 	 0.6965681430 	 0.0000000000
64 	 0.7639098407 	 0.6929966235 	 0.0000000000
65 	 0.7639098407 	 0.6758380509 	 0.0000000000
66 	 0.7639098407 	 0.6770375975 	 0.0000000000
67 	 0.7639098407 	 0.6937437148 	 0.0000000000
68 	 0.7705336448 	 0.6838686274 	 0.0000000000
69 	 0.7705336448 	 0.6811679998 	 0.0000000000
70 	 0.7705336448 	 0.6758859180 	 0.0000000000
71 	 0.7705336448 	 0.6721964928 	 0.0000000000
72 	 0.7705336448 	 0.6771143093 	 0.0000000000
