
###############################################################
## Evolution started on Thu May 24 22:02:26 2018
###############################################################
0 	 0.4037205695 	 0.0199636778 	 0.0000000000
1 	 0.4067504456 	 0.1731556761 	 0.0000000000
2 	 0.4072075198 	 0.2338124116 	 0.0000000000
3 	 0.4072075198 	 0.2724525273 	 0.0000000000
4 	 0.4371128397 	 0.3003657440 	 0.0000000000
5 	 0.4371128397 	 0.3271124731 	 0.0000000000
6 	 0.4481688466 	 0.3428994033 	 0.0000000000
7 	 0.4481688466 	 0.3524085924 	 0.0000000000
8 	 0.5545961692 	 0.3555967088 	 0.0000000000
9 	 0.5698734753 	 0.3602663297 	 0.0000000000
10 	 0.5698734753 	 0.3690602300 	 0.0000000000
11 	 0.5698734753 	 0.3771928557 	 0.0000000000
12 	 0.5698734753 	 0.3805580561 	 0.0000000000
13 	 0.5726986117 	 0.3918965981 	 0.0000000000
14 	 0.5807809148 	 0.4034902251 	 0.0000000000
15 	 0.5835995945 	 0.4148923150 	 0.0000000000
16 	 0.5835995945 	 0.4285394300 	 0.0000000000
17 	 0.5835995945 	 0.4428718996 	 0.0000000000
18 	 0.6034012546 	 0.4616059529 	 0.0000000000
19 	 0.6034012546 	 0.4697568246 	 0.0000000000
20 	 0.6034012546 	 0.4815156042 	 0.0000000000
21 	 0.6034012546 	 0.4853867194 	 0.0000000000
22 	 0.6034012546 	 0.5089887750 	 0.0000000000
23 	 0.6034012546 	 0.5235740225 	 0.0000000000
24 	 0.6034012546 	 0.5220177417 	 0.0000000000
25 	 0.6110999258 	 0.5289001548 	 0.0000000000
26 	 0.6110999258 	 0.5334501203 	 0.0000000000
27 	 0.6110999258 	 0.5346139570 	 0.0000000000
28 	 0.6110999258 	 0.5349100550 	 0.0000000000
29 	 0.6110999258 	 0.5411715983 	 0.0000000000
30 	 0.6121308517 	 0.5344692952 	 0.0000000000
31 	 0.6121928376 	 0.5401347532 	 0.0000000000
32 	 0.6121928376 	 0.5365873069 	 0.0000000000
33 	 0.6121928376 	 0.5492341076 	 0.0000000000
34 	 0.6136813362 	 0.5472836949 	 0.0000000000
35 	 0.6136813362 	 0.5447634208 	 0.0000000000
36 	 0.6136813362 	 0.5549159452 	 0.0000000000
37 	 0.6136813362 	 0.5541004636 	 0.0000000000
38 	 0.6144198915 	 0.5473603436 	 0.0000000000
39 	 0.6144198915 	 0.5494649179 	 0.0000000000
40 	 0.6148534504 	 0.5583232232 	 0.0000000000
41 	 0.6165485411 	 0.5572326447 	 0.0000000000
42 	 0.6165485411 	 0.5575611090 	 0.0000000000
43 	 0.6165485411 	 0.5644937235 	 0.0000000000
44 	 0.6165485411 	 0.5620018736 	 0.0000000000
45 	 0.6165485411 	 0.5651966710 	 0.0000000000
46 	 0.6180686243 	 0.5591867619 	 0.0000000000
47 	 0.6180686243 	 0.5624314437 	 0.0000000000
48 	 0.6180686243 	 0.5679761831 	 0.0000000000
49 	 0.6180686243 	 0.5683517379 	 0.0000000000
50 	 0.6194374830 	 0.5608061161 	 0.0000000000
51 	 0.6194374830 	 0.5724883547 	 0.0000000000
52 	 0.6194374830 	 0.5668766081 	 0.0000000000
53 	 0.6194374830 	 0.5706996691 	 0.0000000000
54 	 0.6194374830 	 0.5594353489 	 0.0000000000
55 	 0.6194374830 	 0.5576674306 	 0.0000000000
56 	 0.6194374830 	 0.5721190142 	 0.0000000000
57 	 0.6194374830 	 0.5700459103 	 0.0000000000
58 	 0.6195852369 	 0.5696031704 	 0.0000000000
59 	 0.6195852369 	 0.5704558530 	 0.0000000000
60 	 0.6195852369 	 0.5757492004 	 0.0000000000
61 	 0.6195852369 	 0.5723324588 	 0.0000000000
62 	 0.6210099709 	 0.5744835679 	 0.0000000000
63 	 0.6210099709 	 0.5738210056 	 0.0000000000
64 	 0.6215765695 	 0.5726541804 	 0.0000000000
65 	 0.6215765695 	 0.5701562825 	 0.0000000000
66 	 0.6215765695 	 0.5779831242 	 0.0000000000
67 	 0.6215765695 	 0.5649196554 	 0.0000000000
68 	 0.6215765695 	 0.5710198782 	 0.0000000000
69 	 0.6215765695 	 0.5722835691 	 0.0000000000
70 	 0.6222310034 	 0.5731458692 	 0.0000000000
71 	 0.6222310034 	 0.5748153775 	 0.0000000000
72 	 0.6222310034 	 0.5691835042 	 0.0000000000
73 	 0.6231825967 	 0.5681616016 	 0.0000000000
74 	 0.6235909109 	 0.5835087941 	 0.0000000000
75 	 0.6235909109 	 0.5729932132 	 0.0000000000
76 	 0.6235909109 	 0.5771080805 	 0.0000000000
77 	 0.6235909109 	 0.5772296905 	 0.0000000000
78 	 0.6235909109 	 0.5872164899 	 0.0000000000
79 	 0.6235909109 	 0.5778762210 	 0.0000000000
80 	 0.6235909109 	 0.5808197823 	 0.0000000000
81 	 0.6235909109 	 0.5834454843 	 0.0000000000
82 	 0.6241007327 	 0.5666992660 	 0.0000000000
83 	 0.6241007327 	 0.5718905387 	 0.0000000000
84 	 0.6241007327 	 0.5772187924 	 0.0000000000
85 	 0.6241007327 	 0.5762573340 	 0.0000000000
86 	 0.6241007327 	 0.5871404124 	 0.0000000000
87 	 0.6241007327 	 0.5849491246 	 0.0000000000
88 	 0.6241007327 	 0.5869929476 	 0.0000000000
89 	 0.6241007327 	 0.5839449725 	 0.0000000000
